scenario,p_overlap,corr_type,instance_file,n,obj_value,runtime
scenario 3,p_40,correlated,scen_3id_1_objs_700_size_1085_sets_82_k_47_overlap_40_correlated.txt,700,2907.0,0.01
scenario 3,p_40,correlated,scen_3id_1_objs_800_size_1240_sets_93_k_53_overlap_40_correlated.txt,800,3255.0,0.01
scenario 3,p_40,correlated,scen_3id_2_objs_1000_size_1550_sets_96_k_67_overlap_40_correlated.txt,1000,4079.0,0.02
scenario 3,p_40,correlated,scen_3id_2_objs_300_size_465_sets_79_k_20_overlap_40_correlated.txt,300,1324.0,0.00
scenario 3,p_40,correlated,scen_3id_2_objs_500_size_775_sets_83_k_33_overlap_40_correlated.txt,500,2122.0,0.01
scenario 3,p_40,correlated,scen_3id_2_objs_700_size_1085_sets_102_k_47_overlap_40_correlated.txt,700,2866.0,0.01
scenario 3,p_40,correlated,scen_3id_2_objs_800_size_1240_sets_100_k_53_overlap_40_correlated.txt,800,3291.0,0.02
scenario 3,p_40,correlated,scen_3id_3_objs_1000_size_1550_sets_89_k_67_overlap_40_correlated.txt,1000,4232.0,0.04
scenario 3,p_40,correlated,scen_3id_3_objs_300_size_465_sets_76_k_20_overlap_40_correlated.txt,300,1225.0,0.01
scenario 3,p_40,correlated,scen_3id_3_objs_500_size_775_sets_84_k_33_overlap_40_correlated.txt,500,2112.0,0.01
scenario 3,p_40,correlated,scen_3id_3_objs_700_size_1085_sets_86_k_47_overlap_40_correlated.txt,700,2877.0,0.01
scenario 3,p_40,correlated,scen_3id_3_objs_800_size_1240_sets_92_k_53_overlap_40_correlated.txt,800,3339.0,0.01
scenario 3,p_40,correlated,scen_3id_4_objs_1000_size_1550_sets_90_k_67_overlap_40_correlated.txt,1000,4219.0,0.02
scenario 3,p_40,correlated,scen_3id_4_objs_300_size_465_sets_78_k_20_overlap_40_correlated.txt,300,1222.0,0.01
scenario 3,p_40,correlated,scen_3id_4_objs_500_size_775_sets_81_k_33_overlap_40_correlated.txt,500,2107.0,0.04
scenario 3,p_40,correlated,scen_3id_4_objs_700_size_1085_sets_82_k_47_overlap_40_correlated.txt,700,2915.0,0.01
scenario 3,p_40,correlated,scen_3id_4_objs_800_size_1240_sets_99_k_53_overlap_40_correlated.txt,800,3371.0,0.01
scenario 3,p_40,correlated,scen_3id_5_objs_1000_size_1550_sets_84_k_67_overlap_40_correlated.txt,1000,4218.0,0.02
scenario 3,p_40,correlated,scen_3id_5_objs_300_size_465_sets_75_k_20_overlap_40_correlated.txt,300,1243.0,0.01
scenario 3,p_40,correlated,scen_3id_5_objs_500_size_775_sets_83_k_33_overlap_40_correlated.txt,500,2147.0,0.02
scenario 3,p_40,correlated,scen_3id_5_objs_700_size_1085_sets_80_k_47_overlap_40_correlated.txt,700,2840.0,0.01
scenario 3,p_40,correlated,scen_3id_5_objs_800_size_1240_sets_91_k_53_overlap_40_correlated.txt,800,3224.0,0.02
scenario 3,p_40,correlated,scen_3id_6_objs_1000_size_1550_sets_91_k_67_overlap_40_correlated.txt,1000,4211.0,0.02
scenario 3,p_40,correlated,scen_3id_6_objs_300_size_465_sets_78_k_20_overlap_40_correlated.txt,300,1225.0,0.01
scenario 3,p_40,correlated,scen_3id_6_objs_500_size_775_sets_87_k_33_overlap_40_correlated.txt,500,2043.0,0.01
scenario 3,p_40,correlated,scen_3id_6_objs_700_size_1085_sets_92_k_47_overlap_40_correlated.txt,700,2892.0,0.01
scenario 3,p_40,correlated,scen_3id_6_objs_800_size_1240_sets_87_k_53_overlap_40_correlated.txt,800,3322.0,0.01
scenario 3,p_40,correlated,scen_3id_7_objs_1000_size_1550_sets_96_k_67_overlap_40_correlated.txt,1000,4210.0,0.02
scenario 3,p_40,correlated,scen_3id_7_objs_300_size_465_sets_78_k_20_overlap_40_correlated.txt,300,1255.0,0.02
scenario 3,p_40,correlated,scen_3id_7_objs_500_size_775_sets_83_k_33_overlap_40_correlated.txt,500,2037.0,0.01
scenario 3,p_40,correlated,scen_3id_7_objs_700_size_1085_sets_88_k_47_overlap_40_correlated.txt,700,2955.0,0.01
scenario 3,p_40,correlated,scen_3id_7_objs_800_size_1240_sets_86_k_53_overlap_40_correlated.txt,800,3349.0,0.01
scenario 3,p_40,correlated,scen_3id_8_objs_1000_size_1550_sets_93_k_67_overlap_40_correlated.txt,1000,4150.0,0.02
scenario 3,p_40,correlated,scen_3id_8_objs_300_size_465_sets_76_k_20_overlap_40_correlated.txt,300,1301.0,0.02
scenario 3,p_40,correlated,scen_3id_8_objs_500_size_775_sets_83_k_33_overlap_40_correlated.txt,500,2158.0,0.01
scenario 3,p_40,correlated,scen_3id_8_objs_700_size_1085_sets_88_k_47_overlap_40_correlated.txt,700,2768.0,0.01
scenario 3,p_40,correlated,scen_3id_8_objs_800_size_1240_sets_81_k_53_overlap_40_correlated.txt,800,3317.0,0.02
scenario 3,p_40,correlated,scen_3id_9_objs_1000_size_1550_sets_85_k_67_overlap_40_correlated.txt,1000,4105.0,0.01
scenario 3,p_40,correlated,scen_3id_9_objs_300_size_465_sets_74_k_20_overlap_40_correlated.txt,300,1188.0,0.02
scenario 3,p_40,correlated,scen_3id_9_objs_500_size_775_sets_82_k_33_overlap_40_correlated.txt,500,1987.0,0.01
scenario 3,p_40,correlated,scen_3id_9_objs_700_size_1085_sets_90_k_47_overlap_40_correlated.txt,700,2934.0,0.01
scenario 3,p_40,correlated,scen_3id_9_objs_800_size_1240_sets_96_k_53_overlap_40_correlated.txt,800,3333.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_10_objs_1000_size_1550_sets_96_k_67_overlap_40_fully-correlated.txt,1000,4216.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_10_objs_300_size_465_sets_73_k_20_overlap_40_fully-correlated.txt,300,1233.0,0.05
scenario 3,p_40,fully-correlated,scen_3id_10_objs_500_size_775_sets_79_k_33_overlap_40_fully-correlated.txt,500,2001.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_10_objs_700_size_1085_sets_82_k_47_overlap_40_fully-correlated.txt,700,2913.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_10_objs_800_size_1240_sets_93_k_53_overlap_40_fully-correlated.txt,800,3281.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_1_objs_1000_size_1550_sets_88_k_67_overlap_40_fully-correlated.txt,1000,4182.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_1_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1189.0,0.00
scenario 3,p_40,fully-correlated,scen_3id_1_objs_500_size_775_sets_87_k_33_overlap_40_fully-correlated.txt,500,2061.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_1_objs_700_size_1085_sets_92_k_47_overlap_40_fully-correlated.txt,700,2948.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_1_objs_800_size_1240_sets_94_k_53_overlap_40_fully-correlated.txt,800,3386.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_2_objs_1000_size_1550_sets_85_k_67_overlap_40_fully-correlated.txt,1000,4138.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_2_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1291.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_2_objs_500_size_775_sets_85_k_33_overlap_40_fully-correlated.txt,500,2121.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_2_objs_700_size_1085_sets_84_k_47_overlap_40_fully-correlated.txt,700,2928.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_2_objs_800_size_1240_sets_81_k_53_overlap_40_fully-correlated.txt,800,3353.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_3_objs_1000_size_1550_sets_91_k_67_overlap_40_fully-correlated.txt,1000,4336.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_3_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1236.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_3_objs_500_size_775_sets_88_k_33_overlap_40_fully-correlated.txt,500,2026.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_3_objs_700_size_1085_sets_87_k_47_overlap_40_fully-correlated.txt,700,2913.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_3_objs_800_size_1240_sets_93_k_53_overlap_40_fully-correlated.txt,800,3343.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_4_objs_1000_size_1550_sets_113_k_67_overlap_40_fully-correlated.txt,1000,4197.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_4_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1211.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_4_objs_500_size_775_sets_93_k_33_overlap_40_fully-correlated.txt,500,2084.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_4_objs_700_size_1085_sets_83_k_47_overlap_40_fully-correlated.txt,700,2894.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_4_objs_800_size_1240_sets_85_k_53_overlap_40_fully-correlated.txt,800,3359.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_5_objs_1000_size_1550_sets_99_k_67_overlap_40_fully-correlated.txt,1000,4286.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_5_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1236.0,0.00
scenario 3,p_40,fully-correlated,scen_3id_5_objs_500_size_775_sets_79_k_33_overlap_40_fully-correlated.txt,500,2042.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_5_objs_700_size_1085_sets_92_k_47_overlap_40_fully-correlated.txt,700,2929.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_5_objs_800_size_1240_sets_86_k_53_overlap_40_fully-correlated.txt,800,3374.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_6_objs_1000_size_1550_sets_95_k_67_overlap_40_fully-correlated.txt,1000,4078.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_6_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1308.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_6_objs_500_size_775_sets_81_k_33_overlap_40_fully-correlated.txt,500,2043.0,0.03
scenario 3,p_40,fully-correlated,scen_3id_6_objs_700_size_1085_sets_89_k_47_overlap_40_fully-correlated.txt,700,2927.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_6_objs_800_size_1240_sets_94_k_53_overlap_40_fully-correlated.txt,800,3292.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_7_objs_1000_size_1550_sets_96_k_67_overlap_40_fully-correlated.txt,1000,4216.0,0.03
scenario 3,p_40,fully-correlated,scen_3id_7_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1245.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_7_objs_500_size_775_sets_93_k_33_overlap_40_fully-correlated.txt,500,1977.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_7_objs_700_size_1085_sets_97_k_47_overlap_40_fully-correlated.txt,700,2871.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_7_objs_800_size_1240_sets_86_k_53_overlap_40_fully-correlated.txt,800,3309.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_8_objs_1000_size_1550_sets_94_k_67_overlap_40_fully-correlated.txt,1000,4199.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_8_objs_300_size_465_sets_74_k_20_overlap_40_fully-correlated.txt,300,1226.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_8_objs_500_size_775_sets_83_k_33_overlap_40_fully-correlated.txt,500,2006.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_8_objs_700_size_1085_sets_94_k_47_overlap_40_fully-correlated.txt,700,3026.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_8_objs_800_size_1240_sets_87_k_53_overlap_40_fully-correlated.txt,800,3378.0,0.02
scenario 3,p_40,fully-correlated,scen_3id_9_objs_1000_size_1550_sets_91_k_67_overlap_40_fully-correlated.txt,1000,4102.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_9_objs_300_size_465_sets_72_k_20_overlap_40_fully-correlated.txt,300,1199.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_9_objs_500_size_775_sets_78_k_33_overlap_40_fully-correlated.txt,500,1970.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_9_objs_700_size_1085_sets_84_k_47_overlap_40_fully-correlated.txt,700,2897.0,0.01
scenario 3,p_40,fully-correlated,scen_3id_9_objs_800_size_1240_sets_92_k_53_overlap_40_fully-correlated.txt,800,3214.0,0.01
scenario 3,p_40,not-correlated,scen_3id_10_objs_1000_size_1550_sets_93_k_67_overlap_40_not-correlated.txt,1000,5003.0,0.02
scenario 3,p_40,not-correlated,scen_3id_10_objs_300_size_465_sets_78_k_20_overlap_40_not-correlated.txt,300,1495.0,0.01
scenario 3,p_40,not-correlated,scen_3id_10_objs_500_size_775_sets_81_k_33_overlap_40_not-correlated.txt,500,2563.0,0.01
scenario 3,p_40,not-correlated,scen_3id_10_objs_700_size_1085_sets_89_k_47_overlap_40_not-correlated.txt,700,3400.0,0.01
scenario 3,p_40,not-correlated,scen_3id_10_objs_800_size_1240_sets_84_k_53_overlap_40_not-correlated.txt,800,3885.0,0.01
scenario 3,p_40,not-correlated,scen_3id_1_objs_1000_size_1550_sets_89_k_67_overlap_40_not-correlated.txt,1000,4882.0,0.01
scenario 3,p_40,not-correlated,scen_3id_1_objs_300_size_465_sets_76_k_20_overlap_40_not-correlated.txt,300,1491.0,0.00
scenario 3,p_40,not-correlated,scen_3id_1_objs_500_size_775_sets_83_k_33_overlap_40_not-correlated.txt,500,2480.0,0.01
scenario 3,p_40,not-correlated,scen_3id_1_objs_700_size_1085_sets_91_k_47_overlap_40_not-correlated.txt,700,3338.0,0.01
scenario 3,p_40,not-correlated,scen_3id_1_objs_800_size_1240_sets_85_k_53_overlap_40_not-correlated.txt,800,3838.0,0.01
scenario 3,p_40,not-correlated,scen_3id_2_objs_1000_size_1550_sets_87_k_67_overlap_40_not-correlated.txt,1000,4766.0,0.01
scenario 3,p_40,not-correlated,scen_3id_2_objs_300_size_465_sets_74_k_20_overlap_40_not-correlated.txt,300,1562.0,0.01
scenario 3,p_40,not-correlated,scen_3id_2_objs_500_size_775_sets_79_k_33_overlap_40_not-correlated.txt,500,2494.0,0.01
scenario 3,p_40,not-correlated,scen_3id_2_objs_700_size_1085_sets_80_k_47_overlap_40_not-correlated.txt,700,3315.0,0.01
scenario 3,p_40,not-correlated,scen_3id_2_objs_800_size_1240_sets_95_k_53_overlap_40_not-correlated.txt,800,3869.0,0.01
scenario 3,p_40,not-correlated,scen_3id_3_objs_1000_size_1550_sets_88_k_67_overlap_40_not-correlated.txt,1000,5115.0,0.01
scenario 3,p_40,not-correlated,scen_3id_3_objs_300_size_465_sets_74_k_20_overlap_40_not-correlated.txt,300,1407.0,0.00
scenario 3,p_40,not-correlated,scen_3id_3_objs_500_size_775_sets_80_k_33_overlap_40_not-correlated.txt,500,2465.0,0.01
scenario 3,p_40,not-correlated,scen_3id_3_objs_700_size_1085_sets_84_k_47_overlap_40_not-correlated.txt,700,3384.0,0.01
scenario 3,p_40,not-correlated,scen_3id_3_objs_800_size_1240_sets_96_k_53_overlap_40_not-correlated.txt,800,3736.0,0.01
scenario 3,p_40,not-correlated,scen_3id_4_objs_1000_size_1550_sets_97_k_67_overlap_40_not-correlated.txt,1000,5002.0,0.01
scenario 3,p_40,not-correlated,scen_3id_4_objs_300_size_465_sets_77_k_20_overlap_40_not-correlated.txt,300,1608.0,0.01
scenario 3,p_40,not-correlated,scen_3id_4_objs_500_size_775_sets_84_k_33_overlap_40_not-correlated.txt,500,2279.0,0.01
scenario 3,p_40,not-correlated,scen_3id_4_objs_700_size_1085_sets_86_k_47_overlap_40_not-correlated.txt,700,3251.0,0.01
scenario 3,p_40,not-correlated,scen_3id_4_objs_800_size_1240_sets_91_k_53_overlap_40_not-correlated.txt,800,4067.0,0.01
scenario 3,p_40,not-correlated,scen_3id_5_objs_1000_size_1550_sets_90_k_67_overlap_40_not-correlated.txt,1000,4702.0,0.01
scenario 3,p_40,not-correlated,scen_3id_5_objs_300_size_465_sets_78_k_20_overlap_40_not-correlated.txt,300,1528.0,0.01
scenario 3,p_40,not-correlated,scen_3id_5_objs_500_size_775_sets_84_k_33_overlap_40_not-correlated.txt,500,2435.0,0.01
scenario 3,p_40,not-correlated,scen_3id_5_objs_700_size_1085_sets_86_k_47_overlap_40_not-correlated.txt,700,3497.0,0.01
scenario 3,p_40,not-correlated,scen_3id_5_objs_800_size_1240_sets_86_k_53_overlap_40_not-correlated.txt,800,3802.0,0.01
scenario 3,p_40,not-correlated,scen_3id_6_objs_1000_size_1550_sets_93_k_67_overlap_40_not-correlated.txt,1000,5165.0,0.01
scenario 3,p_40,not-correlated,scen_3id_6_objs_300_size_465_sets_79_k_20_overlap_40_not-correlated.txt,300,1521.0,0.01
scenario 3,p_40,not-correlated,scen_3id_6_objs_500_size_775_sets_89_k_33_overlap_40_not-correlated.txt,500,2422.0,0.01
scenario 3,p_40,not-correlated,scen_3id_6_objs_700_size_1085_sets_84_k_47_overlap_40_not-correlated.txt,700,3468.0,0.01
scenario 3,p_40,not-correlated,scen_3id_6_objs_800_size_1240_sets_88_k_53_overlap_40_not-correlated.txt,800,3960.0,0.00
scenario 3,p_40,not-correlated,scen_3id_7_objs_1000_size_1550_sets_87_k_67_overlap_40_not-correlated.txt,1000,5023.0,0.01
scenario 3,p_40,not-correlated,scen_3id_7_objs_300_size_465_sets_73_k_20_overlap_40_not-correlated.txt,300,1510.0,0.00
scenario 3,p_40,not-correlated,scen_3id_7_objs_500_size_775_sets_75_k_33_overlap_40_not-correlated.txt,500,2609.0,0.00
scenario 3,p_40,not-correlated,scen_3id_7_objs_700_size_1085_sets_86_k_47_overlap_40_not-correlated.txt,700,3491.0,0.01
scenario 3,p_40,not-correlated,scen_3id_7_objs_800_size_1240_sets_89_k_53_overlap_40_not-correlated.txt,800,3819.0,0.01
scenario 3,p_40,not-correlated,scen_3id_8_objs_1000_size_1550_sets_86_k_67_overlap_40_not-correlated.txt,1000,5088.0,0.01
scenario 3,p_40,not-correlated,scen_3id_8_objs_300_size_465_sets_77_k_20_overlap_40_not-correlated.txt,300,1512.0,0.00
scenario 3,p_40,not-correlated,scen_3id_8_objs_500_size_775_sets_75_k_33_overlap_40_not-correlated.txt,500,2494.0,0.01
scenario 3,p_40,not-correlated,scen_3id_8_objs_700_size_1085_sets_84_k_47_overlap_40_not-correlated.txt,700,3651.0,0.01
scenario 3,p_40,not-correlated,scen_3id_8_objs_800_size_1240_sets_88_k_53_overlap_40_not-correlated.txt,800,4034.0,0.01
scenario 3,p_40,not-correlated,scen_3id_9_objs_1000_size_1550_sets_85_k_67_overlap_40_not-correlated.txt,1000,4894.0,0.01
scenario 3,p_40,not-correlated,scen_3id_9_objs_300_size_465_sets_72_k_20_overlap_40_not-correlated.txt,300,1486.0,0.01
scenario 3,p_40,not-correlated,scen_3id_9_objs_500_size_775_sets_87_k_33_overlap_40_not-correlated.txt,500,2403.0,0.01
scenario 3,p_40,not-correlated,scen_3id_9_objs_700_size_1085_sets_93_k_47_overlap_40_not-correlated.txt,700,3517.0,0.01
scenario 3,p_40,not-correlated,scen_3id_9_objs_800_size_1240_sets_93_k_53_overlap_40_not-correlated.txt,800,3931.0,0.01
scenario 3,p_60,correlated,scen_3id_10_objs_1000_size_1550_sets_89_k_67_overlap_60_correlated.txt,1000,3957.0,0.01
scenario 3,p_60,correlated,scen_3id_10_objs_300_size_465_sets_77_k_20_overlap_60_correlated.txt,300,1225.0,0.01
scenario 3,p_60,correlated,scen_3id_10_objs_500_size_775_sets_83_k_33_overlap_60_correlated.txt,500,1929.0,0.03
scenario 3,p_60,correlated,scen_3id_10_objs_700_size_1085_sets_91_k_47_overlap_60_correlated.txt,700,2814.0,0.01
scenario 3,p_60,correlated,scen_3id_10_objs_800_size_1240_sets_94_k_53_overlap_60_correlated.txt,800,3278.0,0.01
scenario 3,p_60,correlated,scen_3id_1_objs_1000_size_1550_sets_89_k_67_overlap_60_correlated.txt,1000,3993.0,0.03
scenario 3,p_60,correlated,scen_3id_1_objs_300_size_465_sets_74_k_20_overlap_60_correlated.txt,300,1168.0,0.01
scenario 3,p_60,correlated,scen_3id_1_objs_500_size_775_sets_78_k_33_overlap_60_correlated.txt,500,2011.0,0.01
scenario 3,p_60,correlated,scen_3id_1_objs_700_size_1085_sets_82_k_47_overlap_60_correlated.txt,700,2854.0,0.01
scenario 3,p_60,correlated,scen_3id_1_objs_800_size_1240_sets_93_k_53_overlap_60_correlated.txt,800,3154.0,0.03
scenario 3,p_60,correlated,scen_3id_2_objs_1000_size_1550_sets_96_k_67_overlap_60_correlated.txt,1000,3958.0,0.02
scenario 3,p_60,correlated,scen_3id_2_objs_300_size_465_sets_79_k_20_overlap_60_correlated.txt,300,1286.0,0.00
scenario 3,p_60,correlated,scen_3id_2_objs_500_size_775_sets_83_k_33_overlap_60_correlated.txt,500,2090.0,0.02
scenario 3,p_60,correlated,scen_3id_2_objs_700_size_1085_sets_102_k_47_overlap_60_correlated.txt,700,2789.0,0.04
scenario 3,p_60,correlated,scen_3id_2_objs_800_size_1240_sets_100_k_53_overlap_60_correlated.txt,800,3207.0,0.02
scenario 3,p_60,correlated,scen_3id_3_objs_1000_size_1550_sets_89_k_67_overlap_60_correlated.txt,1000,3983.0,0.03
scenario 3,p_60,correlated,scen_3id_3_objs_300_size_465_sets_76_k_20_overlap_60_correlated.txt,300,1228.0,0.01
scenario 3,p_60,correlated,scen_3id_3_objs_500_size_775_sets_84_k_33_overlap_60_correlated.txt,500,2010.0,0.02
scenario 3,p_60,correlated,scen_3id_3_objs_700_size_1085_sets_86_k_47_overlap_60_correlated.txt,700,2757.0,0.03
scenario 3,p_60,correlated,scen_3id_3_objs_800_size_1240_sets_92_k_53_overlap_60_correlated.txt,800,3173.0,0.02
scenario 3,p_60,correlated,scen_3id_4_objs_1000_size_1550_sets_90_k_67_overlap_60_correlated.txt,1000,3995.0,0.02
scenario 3,p_60,correlated,scen_3id_4_objs_300_size_465_sets_78_k_20_overlap_60_correlated.txt,300,1196.0,0.02
scenario 3,p_60,correlated,scen_3id_4_objs_500_size_775_sets_81_k_33_overlap_60_correlated.txt,500,2033.0,0.01
scenario 3,p_60,correlated,scen_3id_4_objs_700_size_1085_sets_82_k_47_overlap_60_correlated.txt,700,2825.0,0.01
scenario 3,p_60,correlated,scen_3id_4_objs_800_size_1240_sets_99_k_53_overlap_60_correlated.txt,800,3282.0,0.02
scenario 3,p_60,correlated,scen_3id_5_objs_1000_size_1550_sets_84_k_67_overlap_60_correlated.txt,1000,4036.0,0.01
scenario 3,p_60,correlated,scen_3id_5_objs_300_size_465_sets_75_k_20_overlap_60_correlated.txt,300,1182.0,0.01
scenario 3,p_60,correlated,scen_3id_5_objs_500_size_775_sets_83_k_33_overlap_60_correlated.txt,500,2059.0,0.01
scenario 3,p_60,correlated,scen_3id_5_objs_700_size_1085_sets_80_k_47_overlap_60_correlated.txt,700,2679.0,0.01
scenario 3,p_60,correlated,scen_3id_5_objs_800_size_1240_sets_91_k_53_overlap_60_correlated.txt,800,3077.0,0.02
scenario 3,p_60,correlated,scen_3id_6_objs_1000_size_1550_sets_91_k_67_overlap_60_correlated.txt,1000,3953.0,0.02
scenario 3,p_60,correlated,scen_3id_6_objs_300_size_465_sets_78_k_20_overlap_60_correlated.txt,300,1162.0,0.01
scenario 3,p_60,correlated,scen_3id_6_objs_500_size_775_sets_87_k_33_overlap_60_correlated.txt,500,1995.0,0.01
scenario 3,p_60,correlated,scen_3id_6_objs_700_size_1085_sets_92_k_47_overlap_60_correlated.txt,700,2780.0,0.01
scenario 3,p_60,correlated,scen_3id_6_objs_800_size_1240_sets_87_k_53_overlap_60_correlated.txt,800,3223.0,0.02
